cell_type,alpha_hat,miRNA
neutrophil,0.0565078423736043,hsa-miR-4330
neutrophil,0.0565078423736043,hsa-miR-4417
neutrophil,0.0565078423736043,hsa-miR-4418
neutrophil,0.0565078423736043,hsa-miR-4419a
neutrophil,0.0565078423736043,hsa-miR-4419b
neutrophil,0.0565078423736043,hsa-miR-4420
neutrophil,0.0565078423736043,hsa-miR-4421
neutrophil,0.0565078423736043,hsa-miR-4422
neutrophil,0.0565078423736043,hsa-miR-4423-3p
neutrophil,0.0565078423736043,hsa-miR-4423-5p
neutrophil,0.0565078423736043,hsa-miR-4424
neutrophil,0.0565078423736043,hsa-miR-4425
neutrophil,0.0565078423736043,hsa-miR-4426
neutrophil,0.0565078423736043,hsa-miR-4427
neutrophil,0.0565078423736043,hsa-miR-4428
neutrophil,0.0565078423736043,hsa-miR-4429
neutrophil,0.0565078423736043,hsa-miR-4430
neutrophil,0.0565078423736043,hsa-miR-4431
neutrophil,0.0565078423736043,hsa-miR-4432
neutrophil,0.0565078423736043,hsa-miR-4433a-3p
neutrophil,0.0589806891940351,hsa-miR-4433a-5p
neutrophil,0.0565078423736043,hsa-miR-4433b-3p
neutrophil,0.0616020361836323,hsa-miR-4433b-5p
neutrophil,0.0565078423736043,hsa-miR-4434
neutrophil,0.0565078423736043,hsa-miR-4435
neutrophil,0.0565078423736043,hsa-miR-4436a
neutrophil,0.0565078423736043,hsa-miR-4436b-3p
neutrophil,0.0565078423736043,hsa-miR-4436b-5p
neutrophil,0.0565078423736043,hsa-miR-4437
neutrophil,0.0565078423736043,hsa-miR-4438
neutrophil,0.0565078423736043,hsa-miR-4439
neutrophil,0.0565078423736043,hsa-miR-4440
neutrophil,0.0565078423736043,hsa-miR-4441
neutrophil,0.0565078423736043,hsa-miR-4442
neutrophil,0.064969466137506,hsa-miR-4443
neutrophil,0.0565078423736043,hsa-miR-4444
neutrophil,0.0565078423736043,hsa-miR-4445-3p
neutrophil,0.0565078423736043,hsa-miR-4445-5p
neutrophil,0.0589106165464411,hsa-miR-4446-3p
neutrophil,0.0565078423736043,hsa-miR-4446-5p
neutrophil,0.0565078423736043,hsa-miR-4447
neutrophil,0.0565078423736043,hsa-miR-4448
neutrophil,0.0591008641010093,hsa-miR-4449
neutrophil,0.0565078423736043,hsa-miR-4450
neutrophil,0.0565078423736043,hsa-miR-4451
neutrophil,0.0565078423736043,hsa-miR-4452
neutrophil,0.0565078423736043,hsa-miR-4453
neutrophil,0.159842365258654,hsa-miR-4454
neutrophil,0.0565078423736043,hsa-miR-4455
neutrophil,0.0565078423736043,hsa-miR-4456
neutrophil,0.0565078423736043,hsa-miR-4457
neutrophil,0.0565078423736043,hsa-miR-4458
neutrophil,0.0589106165464411,hsa-miR-4459
neutrophil,0.0565078423736043,hsa-miR-4460
neutrophil,0.0565078423736043,hsa-miR-4461
neutrophil,0.0565078423736043,hsa-miR-4462
neutrophil,0.0565078423736043,hsa-miR-4463
neutrophil,0.0589106165464411,hsa-miR-4464
neutrophil,0.0565078423736043,hsa-miR-4465
neutrophil,0.0565078423736043,hsa-miR-4466
neutrophil,0.0565078423736043,hsa-miR-4467
neutrophil,0.0565078423736043,hsa-miR-4468
neutrophil,0.0565078423736043,hsa-miR-4469
neutrophil,0.0565078423736043,hsa-miR-4470
neutrophil,0.0565078423736043,hsa-miR-4471
neutrophil,0.0565078423736043,hsa-miR-4472
neutrophil,0.0565078423736043,hsa-miR-4473
neutrophil,0.0565078423736043,hsa-miR-4474-3p
neutrophil,0.0565078423736043,hsa-miR-4474-5p
neutrophil,0.0565078423736043,hsa-miR-4475
neutrophil,0.0565078423736043,hsa-miR-4476
neutrophil,0.0565078423736043,hsa-miR-4477a
neutrophil,0.0712714008126833,hsa-miR-4477b
neutrophil,0.0565078423736043,hsa-miR-4478
neutrophil,0.0565078423736043,hsa-miR-4479
neutrophil,0.0565078423736043,hsa-miR-448
neutrophil,0.0565078423736043,hsa-miR-4480
neutrophil,0.0565078423736043,hsa-miR-4481
neutrophil,0.0620690199085557,hsa-miR-4482-3p
neutrophil,0.0565078423736043,hsa-miR-4482-5p
neutrophil,0.0565078423736043,hsa-miR-4483
neutrophil,0.0565078423736043,hsa-miR-4484
neutrophil,0.0643821509657483,hsa-miR-4485-3p
neutrophil,0.0565078423736043,hsa-miR-4485-5p
neutrophil,0.0565078423736043,hsa-miR-4486
neutrophil,0.0931039967499824,hsa-miR-4487
neutrophil,0.0565078423736043,hsa-miR-4488
neutrophil,0.0565078423736043,hsa-miR-4489
neutrophil,0.0565078423736043,hsa-miR-4490
neutrophil,0.0565078423736043,hsa-miR-4491
neutrophil,0.0565078423736043,hsa-miR-4492
neutrophil,0.0565078423736043,hsa-miR-4493
neutrophil,0.0565078423736043,hsa-miR-4494
neutrophil,0.0565078423736043,hsa-miR-4495
neutrophil,0.0565078423736043,hsa-miR-4496
neutrophil,0.0565078423736043,hsa-miR-4497
neutrophil,0.0565078423736043,hsa-miR-4498
neutrophil,0.0565078423736043,hsa-miR-4499
neutrophil,0.0565078423736043,hsa-miR-449a
neutrophil,0.0565078423736043,hsa-miR-449b-3p
neutrophil,0.0565078423736043,hsa-miR-449b-5p
neutrophil,0.0565078423736043,hsa-miR-449c-3p
neutrophil,0.0565078423736043,hsa-miR-449c-5p
neutrophil,0.0565078423736043,hsa-miR-4500
neutrophil,0.0565078423736043,hsa-miR-4501
neutrophil,0.0565078423736043,hsa-miR-4502
neutrophil,0.0565078423736043,hsa-miR-4503
neutrophil,0.0565078423736043,hsa-miR-4504
neutrophil,0.0565078423736043,hsa-miR-4505
neutrophil,0.0565078423736043,hsa-miR-4506
neutrophil,0.0565078423736043,hsa-miR-4507
neutrophil,0.0565078423736043,hsa-miR-4508
neutrophil,0.0565078423736043,hsa-miR-4509
neutrophil,0.0565078423736043,hsa-miR-450a-1-3p
neutrophil,0.0757684273654746,hsa-miR-450a-2-3p
neutrophil,1.44561775969848,hsa-miR-450a-5p
neutrophil,0.0565078423736043,hsa-miR-450b-3p
neutrophil,2.17470469884439,hsa-miR-450b-5p
neutrophil,0.0565078423736043,hsa-miR-4510
neutrophil,0.0717922249860187,hsa-miR-4511
neutrophil,0.0589806891940351,hsa-miR-4512
neutrophil,0.0565078423736043,hsa-miR-4513
neutrophil,0.0565078423736043,hsa-miR-4514
neutrophil,0.0565078423736043,hsa-miR-4515
neutrophil,0.0565078423736043,hsa-miR-4516
neutrophil,0.0565078423736043,hsa-miR-4517
neutrophil,0.0565078423736043,hsa-miR-4518
neutrophil,0.0565078423736043,hsa-miR-4519
neutrophil,2.9563826916442,hsa-miR-451a
neutrophil,0.0615256352252913,hsa-miR-451b
neutrophil,0.0565078423736043,hsa-miR-452-3p
neutrophil,0.0565078423736043,hsa-miR-452-5p
neutrophil,0.0565078423736043,hsa-miR-4520-2-3p
neutrophil,0.0565078423736043,hsa-miR-4520-3p
neutrophil,0.0565078423736043,hsa-miR-4520-5p
neutrophil,0.0589806891940351,hsa-miR-4521
neutrophil,0.0565078423736043,hsa-miR-4522
neutrophil,0.0565078423736043,hsa-miR-4523
neutrophil,0.0565078423736043,hsa-miR-4524a-3p
neutrophil,0.0565078423736043,hsa-miR-4524a-5p
neutrophil,0.0565078423736043,hsa-miR-4524b-3p
neutrophil,0.0565078423736043,hsa-miR-4524b-5p
neutrophil,0.0565078423736043,hsa-miR-4525
neutrophil,0.0565078423736043,hsa-miR-4526
neutrophil,0.0565078423736043,hsa-miR-4527
neutrophil,0.0565078423736043,hsa-miR-4528
neutrophil,0.0565078423736043,hsa-miR-4529-3p
neutrophil,0.0565078423736043,hsa-miR-4529-5p
neutrophil,0.0565078423736043,hsa-miR-4530
neutrophil,0.0565078423736043,hsa-miR-4531
neutrophil,0.0565078423736043,hsa-miR-4532
neutrophil,0.0565078423736043,hsa-miR-4533
neutrophil,0.0565078423736043,hsa-miR-4534
neutrophil,0.0565078423736043,hsa-miR-4535
neutrophil,0.0565078423736043,hsa-miR-4536-3p
neutrophil,0.0565078423736043,hsa-miR-4536-5p
neutrophil,0.0565078423736043,hsa-miR-4537
neutrophil,0.0565078423736043,hsa-miR-4538
neutrophil,0.0565078423736043,hsa-miR-4539
neutrophil,1.45569331958364,hsa-miR-454-3p
neutrophil,0.646315303840661,hsa-miR-454-5p
neutrophil,0.0565078423736043,hsa-miR-4540
neutrophil,0.0565078423736043,hsa-miR-455-3p
neutrophil,0.0565078423736043,hsa-miR-455-5p
neutrophil,0.0589806891940351,hsa-miR-4632-3p
neutrophil,0.0565078423736043,hsa-miR-4632-5p
neutrophil,0.0565078423736043,hsa-miR-4633-3p
neutrophil,0.0565078423736043,hsa-miR-4633-5p
neutrophil,0.0565078423736043,hsa-miR-4634
neutrophil,0.0565078423736043,hsa-miR-4635
neutrophil,0.0565078423736043,hsa-miR-4636
neutrophil,0.0565078423736043,hsa-miR-4637
neutrophil,0.0565078423736043,hsa-miR-4638-3p
neutrophil,0.0565078423736043,hsa-miR-4638-5p
neutrophil,0.0565078423736043,hsa-miR-4639-3p
neutrophil,0.0565078423736043,hsa-miR-4639-5p
neutrophil,0.0565078423736043,hsa-miR-4640-3p
neutrophil,0.0565078423736043,hsa-miR-4640-5p
neutrophil,0.0565078423736043,hsa-miR-4641
neutrophil,0.0565078423736043,hsa-miR-4642
neutrophil,0.0565078423736043,hsa-miR-4643
neutrophil,0.0565078423736043,hsa-miR-4644
neutrophil,0.174705589492762,hsa-miR-4645-3p
neutrophil,0.0565078423736043,hsa-miR-4645-5p
neutrophil,0.0565078423736043,hsa-miR-4646-3p
neutrophil,0.0565078423736043,hsa-miR-4646-5p
neutrophil,0.0590305072067777,hsa-miR-4647
neutrophil,0.0565078423736043,hsa-miR-4648
neutrophil,0.0565078423736043,hsa-miR-4649-3p
neutrophil,0.0565078423736043,hsa-miR-4649-5p
neutrophil,0.0565078423736043,hsa-miR-4650-3p
neutrophil,0.0565078423736043,hsa-miR-4650-5p
neutrophil,0.0565078423736043,hsa-miR-4651
neutrophil,0.0565078423736043,hsa-miR-4652-3p
neutrophil,0.0565078423736043,hsa-miR-4652-5p
neutrophil,0.0565078423736043,hsa-miR-4653-3p
neutrophil,0.0565078423736043,hsa-miR-4653-5p
neutrophil,0.0565078423736043,hsa-miR-4654
neutrophil,0.0565078423736043,hsa-miR-4655-3p
neutrophil,0.0565078423736043,hsa-miR-4655-5p
neutrophil,0.0565078423736043,hsa-miR-4656
neutrophil,0.0565078423736043,hsa-miR-4657
neutrophil,0.0565078423736043,hsa-miR-4658
neutrophil,0.0589106165464411,hsa-miR-4659a-3p
neutrophil,0.0565078423736043,hsa-miR-4659a-5p
neutrophil,0.0565078423736043,hsa-miR-4659b-3p
neutrophil,0.0565078423736043,hsa-miR-4659b-5p
neutrophil,0.0565078423736043,hsa-miR-466
neutrophil,0.0565078423736043,hsa-miR-4660
neutrophil,0.062292579802276,hsa-miR-4661-5p
neutrophil,0.0565078423736043,hsa-miR-4662a-3p
neutrophil,0.0615256352252913,hsa-miR-4662a-5p
neutrophil,0.0565078423736043,hsa-miR-4663
neutrophil,0.0565078423736043,hsa-miR-4664-3p
neutrophil,0.0565078423736043,hsa-miR-4664-5p
neutrophil,0.0565078423736043,hsa-miR-4665-3p
neutrophil,0.0565078423736043,hsa-miR-4665-5p
neutrophil,0.0565078423736043,hsa-miR-4666a-3p
neutrophil,0.0565078423736043,hsa-miR-4666a-5p
neutrophil,0.0565078423736043,hsa-miR-4666b
neutrophil,0.0565078423736043,hsa-miR-4667-3p
neutrophil,0.0565078423736043,hsa-miR-4667-5p
neutrophil,0.0565078423736043,hsa-miR-4668-3p
neutrophil,0.0678572087547669,hsa-miR-4668-5p
neutrophil,0.0565078423736043,hsa-miR-4669
neutrophil,0.0565078423736043,hsa-miR-4670-3p
neutrophil,0.0565078423736043,hsa-miR-4670-5p
neutrophil,0.0565078423736043,hsa-miR-4671-3p
neutrophil,0.0589106165464411,hsa-miR-4671-5p
neutrophil,0.0565078423736043,hsa-miR-4672
neutrophil,0.0565078423736043,hsa-miR-4673
neutrophil,0.0565078423736043,hsa-miR-4674
neutrophil,0.0565078423736043,hsa-miR-4675
neutrophil,0.0755962949129788,hsa-miR-4676-3p
neutrophil,0.0565078423736043,hsa-miR-4676-5p
neutrophil,0.527896759467782,hsa-miR-4677-3p
neutrophil,0.0589106165464411,hsa-miR-4677-5p
neutrophil,0.0565078423736043,hsa-miR-4678
neutrophil,0.0565078423736043,hsa-miR-4679
neutrophil,0.0565078423736043,hsa-miR-4680-3p
neutrophil,0.0565078423736043,hsa-miR-4680-5p
neutrophil,0.0565078423736043,hsa-miR-4681
neutrophil,0.0565078423736043,hsa-miR-4682
neutrophil,0.0565078423736043,hsa-miR-4683
neutrophil,0.0565078423736043,hsa-miR-4684-3p
neutrophil,0.0565078423736043,hsa-miR-4684-5p
neutrophil,0.062019358900293,hsa-miR-4685-3p
neutrophil,0.0565078423736043,hsa-miR-4685-5p
neutrophil,0.0565078423736043,hsa-miR-4686
neutrophil,0.0565078423736043,hsa-miR-4687-3p
neutrophil,0.0617330824594587,hsa-miR-4687-5p
neutrophil,0.0565078423736043,hsa-miR-4688
neutrophil,0.0565078423736043,hsa-miR-4689
neutrophil,0.0565078423736043,hsa-miR-4690-3p
neutrophil,0.0565078423736043,hsa-miR-4690-5p
neutrophil,0.0565078423736043,hsa-miR-4691-3p
neutrophil,0.0565078423736043,hsa-miR-4691-5p
neutrophil,0.0565078423736043,hsa-miR-4692
neutrophil,0.0565078423736043,hsa-miR-4693-3p
neutrophil,0.0565078423736043,hsa-miR-4693-5p
neutrophil,0.0565078423736043,hsa-miR-4694-3p
neutrophil,0.0565078423736043,hsa-miR-4694-5p
neutrophil,0.0565078423736043,hsa-miR-4695-3p
neutrophil,0.0565078423736043,hsa-miR-4695-5p
neutrophil,0.0565078423736043,hsa-miR-4696
neutrophil,0.0565078423736043,hsa-miR-4697-3p
neutrophil,0.0565078423736043,hsa-miR-4697-5p
neutrophil,0.0565078423736043,hsa-miR-4698
neutrophil,0.0565078423736043,hsa-miR-4699-3p
neutrophil,0.0565078423736043,hsa-miR-4699-5p
neutrophil,0.0565078423736043,hsa-miR-4700-3p
neutrophil,0.0565078423736043,hsa-miR-4700-5p
neutrophil,0.0565078423736043,hsa-miR-4701-3p
neutrophil,0.0565078423736043,hsa-miR-4701-5p
neutrophil,0.0565078423736043,hsa-miR-4703-3p
neutrophil,0.0565078423736043,hsa-miR-4703-5p
neutrophil,0.0565078423736043,hsa-miR-4704-3p
neutrophil,0.0565078423736043,hsa-miR-4704-5p
neutrophil,0.0565078423736043,hsa-miR-4705
neutrophil,0.0565078423736043,hsa-miR-4706
neutrophil,0.0879028181999437,hsa-miR-4707-3p
neutrophil,0.0565078423736043,hsa-miR-4707-5p
neutrophil,0.0565078423736043,hsa-miR-4708-3p
neutrophil,0.0565078423736043,hsa-miR-4709-3p
neutrophil,0.0565078423736043,hsa-miR-4709-5p
neutrophil,0.0565078423736043,hsa-miR-4710
neutrophil,0.0565078423736043,hsa-miR-4711-3p
neutrophil,0.0565078423736043,hsa-miR-4711-5p
neutrophil,0.0565078423736043,hsa-miR-4712-3p
neutrophil,0.0565078423736043,hsa-miR-4712-5p
neutrophil,0.0565078423736043,hsa-miR-4713-3p
neutrophil,0.0565078423736043,hsa-miR-4713-5p
neutrophil,0.0590305072067777,hsa-miR-4714-3p
neutrophil,0.0565078423736043,hsa-miR-4714-5p
neutrophil,0.0565078423736043,hsa-miR-4715-3p
neutrophil,0.0565078423736043,hsa-miR-4715-5p
neutrophil,0.0565078423736043,hsa-miR-4716-3p
neutrophil,0.0565078423736043,hsa-miR-4716-5p
neutrophil,0.0565078423736043,hsa-miR-4717-3p
neutrophil,0.0565078423736043,hsa-miR-4717-5p
neutrophil,0.0565078423736043,hsa-miR-4718
neutrophil,0.0565078423736043,hsa-miR-4719
neutrophil,0.0565078423736043,hsa-miR-4720-3p
neutrophil,0.0565078423736043,hsa-miR-4720-5p
neutrophil,0.0565078423736043,hsa-miR-4721
neutrophil,0.0565078423736043,hsa-miR-4722-3p
neutrophil,0.0565078423736043,hsa-miR-4722-5p
neutrophil,0.0565078423736043,hsa-miR-4723-3p
neutrophil,0.0565078423736043,hsa-miR-4723-5p
neutrophil,0.0565078423736043,hsa-miR-4724-3p
neutrophil,0.0675150164782035,hsa-miR-4724-5p
neutrophil,0.0565078423736043,hsa-miR-4725-3p
neutrophil,0.0565078423736043,hsa-miR-4725-5p
neutrophil,0.0565078423736043,hsa-miR-4726-3p
neutrophil,0.0565078423736043,hsa-miR-4726-5p
neutrophil,0.0565078423736043,hsa-miR-4727-3p
neutrophil,0.0565078423736043,hsa-miR-4727-5p
neutrophil,0.0565078423736043,hsa-miR-4728-3p
neutrophil,0.0565078423736043,hsa-miR-4728-5p
neutrophil,0.0565078423736043,hsa-miR-4729
neutrophil,0.0565078423736043,hsa-miR-4730
neutrophil,0.0565078423736043,hsa-miR-4731-3p
neutrophil,0.0565078423736043,hsa-miR-4731-5p
neutrophil,0.0618940275827316,hsa-miR-4732-3p
neutrophil,0.0565078423736043,hsa-miR-4732-5p
neutrophil,0.0565078423736043,hsa-miR-4733-3p
neutrophil,0.0565078423736043,hsa-miR-4733-5p
neutrophil,0.0565078423736043,hsa-miR-4734
neutrophil,0.0565078423736043,hsa-miR-4735-3p
neutrophil,0.0565078423736043,hsa-miR-4735-5p
neutrophil,0.0565078423736043,hsa-miR-4736
neutrophil,0.0565078423736043,hsa-miR-4737
neutrophil,0.0565078423736043,hsa-miR-4738-3p
neutrophil,0.0565078423736043,hsa-miR-4738-5p
neutrophil,0.0565078423736043,hsa-miR-4739
neutrophil,0.0565078423736043,hsa-miR-4740-3p
neutrophil,0.0565078423736043,hsa-miR-4740-5p
neutrophil,0.0565078423736043,hsa-miR-4741
neutrophil,0.0647998372249704,hsa-miR-4742-3p
neutrophil,0.0565078423736043,hsa-miR-4742-5p
neutrophil,0.0565078423736043,hsa-miR-4743-3p
neutrophil,0.0565078423736043,hsa-miR-4743-5p
neutrophil,0.0565078423736043,hsa-miR-4744
neutrophil,0.0565078423736043,hsa-miR-4745-3p
neutrophil,0.0565078423736043,hsa-miR-4745-5p
neutrophil,0.0565078423736043,hsa-miR-4746-3p
neutrophil,0.100217851240615,hsa-miR-4746-5p
neutrophil,0.0565078423736043,hsa-miR-4747-3p
neutrophil,0.0565078423736043,hsa-miR-4747-5p
neutrophil,0.0589106165464411,hsa-miR-4748
neutrophil,0.0565078423736043,hsa-miR-4749-3p
neutrophil,0.0565078423736043,hsa-miR-4749-5p
neutrophil,0.0565078423736043,hsa-miR-4750-3p
neutrophil,0.0565078423736043,hsa-miR-4750-5p
neutrophil,0.0565078423736043,hsa-miR-4751
neutrophil,0.0591008641010093,hsa-miR-4752
neutrophil,0.0565078423736043,hsa-miR-4753-3p
neutrophil,0.0589106165464411,hsa-miR-4753-5p
neutrophil,0.0565078423736043,hsa-miR-4754
neutrophil,0.0565078423736043,hsa-miR-4755-3p
neutrophil,0.0589106165464411,hsa-miR-4755-5p
neutrophil,0.0565078423736043,hsa-miR-4756-3p
neutrophil,0.0565078423736043,hsa-miR-4756-5p
neutrophil,0.0590305072067777,hsa-miR-4757-3p
neutrophil,0.0565078423736043,hsa-miR-4757-5p
neutrophil,0.0565078423736043,hsa-miR-4758-3p
neutrophil,0.0565078423736043,hsa-miR-4758-5p
neutrophil,0.0565078423736043,hsa-miR-4759
neutrophil,0.0565078423736043,hsa-miR-4760-3p
neutrophil,0.0565078423736043,hsa-miR-4760-5p
neutrophil,0.0565078423736043,hsa-miR-4761-3p
neutrophil,0.0565078423736043,hsa-miR-4761-5p
neutrophil,0.0565078423736043,hsa-miR-4762-3p
neutrophil,0.0617753880108198,hsa-miR-4762-5p
neutrophil,0.0565078423736043,hsa-miR-4763-3p
neutrophil,0.0565078423736043,hsa-miR-4763-5p
neutrophil,0.0565078423736043,hsa-miR-4764-3p
neutrophil,0.0565078423736043,hsa-miR-4764-5p
neutrophil,0.0565078423736043,hsa-miR-4765
neutrophil,0.0565078423736043,hsa-miR-4766-3p
neutrophil,0.0565078423736043,hsa-miR-4766-5p
neutrophil,0.0590692067631101,hsa-miR-4767
neutrophil,0.0565078423736043,hsa-miR-4768-3p
neutrophil,0.0565078423736043,hsa-miR-4768-5p
neutrophil,0.0565078423736043,hsa-miR-4769-3p
neutrophil,0.0565078423736043,hsa-miR-4769-5p
neutrophil,0.0565078423736043,hsa-miR-4770
neutrophil,0.0565078423736043,hsa-miR-4771
neutrophil,0.78042495703549,hsa-miR-4772-3p
neutrophil,0.941652576405596,hsa-miR-4772-5p
neutrophil,0.0916913001148134,hsa-miR-4773
neutrophil,0.0565078423736043,hsa-miR-4774-3p
neutrophil,0.0565078423736043,hsa-miR-4774-5p
neutrophil,0.107070651965403,hsa-miR-4775
neutrophil,0.0565078423736043,hsa-miR-4776-3p
neutrophil,0.0565078423736043,hsa-miR-4776-5p
neutrophil,0.0617753880108198,hsa-miR-4777-3p
neutrophil,0.0565078423736043,hsa-miR-4777-5p
neutrophil,0.0565078423736043,hsa-miR-4778-3p
neutrophil,0.0565078423736043,hsa-miR-4778-5p
neutrophil,0.0565078423736043,hsa-miR-4779
neutrophil,0.0565078423736043,hsa-miR-4780
neutrophil,0.0916096771649218,hsa-miR-4781-3p
neutrophil,0.0565078423736043,hsa-miR-4781-5p
neutrophil,0.0565078423736043,hsa-miR-4782-3p
neutrophil,0.0565078423736043,hsa-miR-4782-5p
neutrophil,0.0565078423736043,hsa-miR-4783-3p
neutrophil,0.0565078423736043,hsa-miR-4783-5p
neutrophil,0.0565078423736043,hsa-miR-4784
neutrophil,0.0686277298417488,hsa-miR-4785
neutrophil,0.0565078423736043,hsa-miR-4786-3p
neutrophil,0.0565078423736043,hsa-miR-4786-5p
neutrophil,0.0565078423736043,hsa-miR-4787-3p
neutrophil,0.0565078423736043,hsa-miR-4787-5p
neutrophil,0.0565078423736043,hsa-miR-4788
neutrophil,0.0565078423736043,hsa-miR-4789-3p
neutrophil,0.0565078423736043,hsa-miR-4789-5p
neutrophil,0.0565078423736043,hsa-miR-4790-3p
neutrophil,0.0565078423736043,hsa-miR-4790-5p
neutrophil,0.0590305072067777,hsa-miR-4791
neutrophil,0.0565078423736043,hsa-miR-4792
neutrophil,0.0565078423736043,hsa-miR-4793-3p
neutrophil,0.0565078423736043,hsa-miR-4793-5p
neutrophil,0.0565078423736043,hsa-miR-4794
neutrophil,0.0565078423736043,hsa-miR-4795-3p
neutrophil,0.0565078423736043,hsa-miR-4795-5p
neutrophil,0.0590692067631101,hsa-miR-4796-3p
neutrophil,0.0565078423736043,hsa-miR-4796-5p
neutrophil,0.0589806891940351,hsa-miR-4797-3p
neutrophil,0.0565078423736043,hsa-miR-4798-3p
neutrophil,0.0565078423736043,hsa-miR-4798-5p
neutrophil,0.0565078423736043,hsa-miR-4799-3p
neutrophil,0.0565078423736043,hsa-miR-4799-5p
neutrophil,0.0565078423736043,hsa-miR-4800-3p
neutrophil,0.0565078423736043,hsa-miR-4800-5p
neutrophil,0.0565078423736043,hsa-miR-4801
neutrophil,0.0565078423736043,hsa-miR-4802-3p
neutrophil,0.0565078423736043,hsa-miR-4802-5p
neutrophil,0.0565078423736043,hsa-miR-4803
neutrophil,0.0565078423736043,hsa-miR-4804-3p
neutrophil,0.0565078423736043,hsa-miR-4804-5p
neutrophil,0.0565078423736043,hsa-miR-483-3p
neutrophil,0.0565078423736043,hsa-miR-483-5p
neutrophil,7.04533795656308,hsa-miR-484
neutrophil,0.0565078423736043,hsa-miR-485-3p
neutrophil,0.0565078423736043,hsa-miR-485-5p
neutrophil,13.8376941229821,hsa-miR-486-3p/486-5p
neutrophil,0.0565078423736043,hsa-miR-487a-3p
neutrophil,0.0565078423736043,hsa-miR-487a-5p
neutrophil,0.0589106165464411,hsa-miR-487b-3p
neutrophil,0.0565078423736043,hsa-miR-487b-5p
neutrophil,0.0565078423736043,hsa-miR-488-3p
neutrophil,0.0565078423736043,hsa-miR-488-5p
neutrophil,0.0565078423736043,hsa-miR-489-3p
neutrophil,0.0565078423736043,hsa-miR-489-5p
neutrophil,0.0565078423736043,hsa-miR-490-3p
neutrophil,0.0565078423736043,hsa-miR-490-5p
neutrophil,0.0565078423736043,hsa-miR-491-3p
neutrophil,0.0653224323161739,hsa-miR-491-5p
neutrophil,0.0565078423736043,hsa-miR-492
neutrophil,0.0565078423736043,hsa-miR-493-3p
neutrophil,0.0565078423736043,hsa-miR-493-5p
neutrophil,0.0565078423736043,hsa-miR-494-3p
neutrophil,0.0565078423736043,hsa-miR-494-5p
neutrophil,0.0565078423736043,hsa-miR-495-3p
neutrophil,0.0565078423736043,hsa-miR-495-5p
neutrophil,0.0565078423736043,hsa-miR-496
neutrophil,0.0565078423736043,hsa-miR-497-3p
neutrophil,0.0650622599179441,hsa-miR-497-5p
neutrophil,0.0565078423736043,hsa-miR-498
neutrophil,0.0565078423736043,hsa-miR-4999-3p
neutrophil,0.0565078423736043,hsa-miR-4999-5p
neutrophil,0.0565078423736043,hsa-miR-499a-3p
neutrophil,0.0681336176310658,hsa-miR-499a-5p
neutrophil,0.0565078423736043,hsa-miR-499b-3p
neutrophil,0.0565078423736043,hsa-miR-499b-5p
neutrophil,0.0647153525460849,hsa-miR-5000-3p
neutrophil,0.0589106165464411,hsa-miR-5000-5p
neutrophil,0.0565078423736043,hsa-miR-5001-3p
neutrophil,0.0565078423736043,hsa-miR-5001-5p
neutrophil,0.0565078423736043,hsa-miR-5002-3p
neutrophil,0.0565078423736043,hsa-miR-5002-5p
neutrophil,0.0565078423736043,hsa-miR-5003-3p
neutrophil,0.0565078423736043,hsa-miR-5003-5p
neutrophil,0.0565078423736043,hsa-miR-5004-3p
neutrophil,0.0565078423736043,hsa-miR-5004-5p
neutrophil,0.0565078423736043,hsa-miR-5006-3p
neutrophil,0.0565078423736043,hsa-miR-5006-5p
neutrophil,0.0565078423736043,hsa-miR-5007-3p
neutrophil,0.0565078423736043,hsa-miR-5007-5p
neutrophil,0.0565078423736043,hsa-miR-5008-3p
neutrophil,0.0565078423736043,hsa-miR-5008-5p
neutrophil,0.0565078423736043,hsa-miR-5009-3p
neutrophil,0.0590305072067777,hsa-miR-5009-5p
neutrophil,1.54794997840641,hsa-miR-500a-3p
neutrophil,0.0801681188547162,hsa-miR-500a-5p
neutrophil,0.0565078423736043,hsa-miR-500b-3p
neutrophil,0.0589806891940351,hsa-miR-500b-5p
neutrophil,0.561954165044455,hsa-miR-501-3p
neutrophil,0.100395860788358,hsa-miR-501-5p
neutrophil,0.0620946037993367,hsa-miR-5010-3p
neutrophil,0.0589106165464411,hsa-miR-5010-5p
neutrophil,0.0565078423736043,hsa-miR-5011-3p
neutrophil,0.0565078423736043,hsa-miR-5011-5p
neutrophil,0.380201260774279,hsa-miR-502-3p
neutrophil,0.0589806891940351,hsa-miR-502-5p
neutrophil,0.0565078423736043,hsa-miR-503-3p
neutrophil,0.065908655035493,hsa-miR-503-5p
neutrophil,0.0565078423736043,hsa-miR-504-3p
neutrophil,0.0812881013554673,hsa-miR-504-5p
neutrophil,0.0565078423736043,hsa-miR-5047
neutrophil,1.07148988737503,hsa-miR-505-3p
neutrophil,0.0859105869414165,hsa-miR-505-5p
neutrophil,0.0565078423736043,hsa-miR-506-3p
neutrophil,0.0565078423736043,hsa-miR-506-5p
neutrophil,0.0565078423736043,hsa-miR-507
neutrophil,0.0590305072067777,hsa-miR-508-3p
neutrophil,0.0565078423736043,hsa-miR-508-5p
neutrophil,0.0565078423736043,hsa-miR-5087
neutrophil,0.0565078423736043,hsa-miR-5088-3p
neutrophil,0.0565078423736043,hsa-miR-5088-5p
